mean,std,median,max,min,range,coefficient_variation,num_dips,dip_fraction,max_dip_depth,skewness,kurtosis,num_periods,primary_period,snr,smoothness,transit_count,avg_transit_length,max_transit_length,label
0.9996651085093617,0.0005626356210515992,0.9996648728847504,1.0012657642364502,0.9983103275299072,0.0029554367065429688,0.0005628241060554433,3,0.01171875,0.0013545453548431396,0.11274768690414529,-0.35182221623909093,33,7,3.494540238808525,0.0004344432961707022,14,1.1428571428571428,2,2
0.9999929929617792,0.00014314749957982894,0.9999803900718689,1.0003701448440552,0.999601423740387,0.0007687211036682129,0.00014314850262685808,2,0.0078125,0.0003789663314819336,0.18867171596798699,-0.4978341981580239,37,8,4.019794637991002,0.00010589478062648399,8,1.0,1,0
0.9997792369686067,0.0014216416966144603,0.9999602138996124,1.0025031566619873,0.9905906915664673,0.01191246509552002,0.001421955611845838,10,0.0390625,0.009369522333145142,-3.6482061360862903,17.14692510303949,31,7,12.066299741863709,0.0007765667111265893,3,3.6666666666666665,4,0
0.9998454966116697,0.0004726790539071581,0.9998718202114105,1.0011147260665894,0.9985733032226562,0.0025414228439331055,0.0004727520957077852,4,0.015625,0.0012985169887542725,0.05451890125093079,-0.15978346450426306,32,8,3.67674692109201,0.00040459258883607154,14,1.3571428571428572,3,2
0.9999208804219961,0.0010496705744864135,0.9999819993972778,1.0012801885604858,0.9902586340904236,0.011021554470062256,0.0010497536305506708,4,0.015625,0.009723365306854248,-6.930760691491944,55.98979619156476,45,7,17.168167413705486,0.0005093135085760378,1,4.0,4,1
0.9998684918973595,0.000495538174052949,0.9998516738414764,1.0011807680130005,0.9984181523323059,0.00276261568069458,0.0004956033499091579,6,0.0234375,0.0014335215091705322,0.02410713653732081,-0.19754979423691443,56,7,3.0503127025064876,0.0005376598414252786,12,1.1666666666666667,2,2
0.9999911000393622,7.005974293225737e-05,0.9999986888005219,1.000131002654264,0.9997285718209481,0.00040243083331592544,7.00603664667612e-05,18,0.0703125,0.0002701169795737979,-0.9077188255676987,1.105456979384149,41,8,5.058862821999078,6.0642480000092475e-05,14,1.6428571428571428,3,2
0.9984960907604545,0.009341103284157298,0.997456431388855,1.012942910194397,0.9849528670310974,0.02799004316329956,0.009355172614690073,0,0.0,0.0,0.16932467714195804,-1.4443749430994306,0,0,0.0,0.0005510814049664665,0,0.0,0,1
1.0013016273733228,0.003579639617759124,1.0005295872688293,1.0082446336746216,0.9961820244789124,0.012062609195709229,0.00357498631770874,0,0.0,0.0,0.38206574140277955,-1.1373287710090711,2,249,0.0,0.0005650092573726878,0,0.0,0,1
0.9999683138448745,0.0001365720872378294,0.9999799132347107,1.0004003047943115,0.9994149804115295,0.0009853243827819824,0.00013657641481929584,9,0.03515625,0.0005649328231811523,-0.49990569690342174,2.1814856192954277,43,7,5.72199649735251,0.00011113204208074832,8,1.75,6,0
1.000702196964994,0.0017404002722833363,1.0008389949798584,1.0042750835418701,0.9891144633293152,0.015160620212554932,0.0017391790260496628,3,0.01171875,0.011724531650543213,-1.8354829780568833,9.842603680386398,29,7,16.106850431440716,0.0006380728646820667,5,1.4,3,1
1.0001586952712387,0.0008703902007000769,1.0003668069839478,1.0021088123321533,0.9977319836616516,0.004376828670501709,0.0008702520958076866,13,0.05078125,0.0026348233222961426,-0.519360169544243,-0.4002954690827183,21,7,6.124466500720705,0.0004827090338164685,12,3.3333333333333335,9,2
0.9998051256407052,0.0010428088165946705,0.999952882528305,1.0014288425445557,0.9900019764900208,0.011426866054534912,0.0010430120729041144,4,0.015625,0.009950906038284302,-7.006975848571141,58.50429067637185,38,24,18.43269617314632,0.0004659449352937586,1,4.0,4,1
0.9996006737928838,0.008963264099031578,1.0021674633026123,1.011454701423645,0.9781268239021301,0.03332787752151489,0.008966844795153427,4,0.015625,0.024040639400482178,-0.49596199232693405,-1.1720751821255841,0,0,33.43623618502746,0.0006676580391678156,1,57.0,57,1
0.9997120094485581,0.001427168660179968,0.9999686181545258,1.0014445781707764,0.9910293221473694,0.010415256023406982,0.0014275797896708224,11,0.04296875,0.008939296007156372,-3.382386222129521,14.373222853787365,26,11,11.92927400994721,0.0007212430823083018,3,3.6666666666666665,4,0
0.9995260785799474,0.0012271318798580634,0.9994387328624725,1.002425193786621,0.9971840977668762,0.005241096019744873,0.0012277137196875158,0,0.0,0.0,0.1447739672101002,-0.9752133903823736,10,14,0.0,0.0004601216783710555,8,1.25,3,2
1.000392272369936,0.0004934049361648787,1.0004040598869324,1.0017033815383911,0.9991827011108398,0.0025206804275512695,0.0004932114629354334,8,0.03125,0.0012213587760925293,0.04941114055670388,-0.28686766696725696,54,6,2.8228253139784085,0.0004978666118547028,16,1.0625,2,2
0.9997225292026997,0.0004717580394795554,0.9997256398200989,1.001538634300232,0.9985910058021545,0.0029476284980773926,0.0004718889748896553,7,0.02734375,0.001134634017944336,0.318503986452201,0.9888209031541173,58,8,2.566358016269167,0.00046970774145687326,14,1.1428571428571428,2,2
1.0004498085472733,0.000488557316202655,1.000429630279541,1.0031856298446655,0.999057412147522,0.004128217697143555,0.0004883376577502435,4,0.015625,0.001372218132019043,0.566982191967737,3.2340212007364277,62,7,2.951180499703681,0.0004966637667487649,16,1.0,1,2
0.9994910492096096,0.0010357244892360753,0.9993502199649811,1.0020774602890015,0.9970698952674866,0.005007565021514893,0.0010362518904547657,1,0.00390625,0.002280324697494507,0.19857962386003714,-0.7382647594849936,25,7,4.615291357092244,0.0005570280785654106,6,1.5,3,2
1.0002385172992945,0.0004108634575235389,1.000239074230194,1.0014575719833374,0.9991282820701599,0.0023292899131774902,0.0004107654828499261,7,0.02734375,0.0011107921600341797,0.07120328001456257,0.10760002507031485,61,6,2.8374664965713343,0.0004343558760250316,16,1.0,1,2
0.9992372142150998,0.0005160550618418522,0.9992099404335022,1.0010648965835571,0.9979164004325867,0.003148496150970459,0.0005164490017990505,5,0.01953125,0.0012935400009155273,0.2732962190148404,0.18468973207415162,44,6,3.109284940311823,0.00045545755648145487,10,1.3,3,2
0.9994919730816036,0.0010184876699259227,0.9995758533477783,1.001415491104126,0.9902622103691101,0.01115328073501587,0.0010190053520747666,4,0.015625,0.009313642978668213,-6.709333344059942,54.41764010382029,48,8,15.716224940194946,0.0005297882884156471,1,4.0,4,1
0.99994514323771,0.0010682254747217798,1.0000224113464355,1.0039258003234863,0.9906885623931885,0.013237237930297852,0.0010682840773274679,4,0.015625,0.00933384895324707,-6.035296426784091,48.787147651501584,44,7,15.01791667102103,0.0005549096593669816,1,4.0,4,1
1.0009189813863486,0.0005598004036754783,1.0009520053863525,1.0023164749145508,0.9989733695983887,0.0033431053161621094,0.0005592864298568025,7,0.02734375,0.001978635787963867,-0.1417508101530249,-0.025313577023997613,42,6,5.164258352974646,0.00043386010562672335,17,1.25,2,2
0.9998557085637003,0.0007728193723759285,0.9997974932193756,1.002272367477417,0.9957071542739868,0.006565213203430176,0.0007729308996856046,2,0.0078125,0.004090338945388794,-0.3202888964246269,2.331338186216584,28,8,8.43318366163632,0.0005080337617911544,4,1.6666666666666667,3,2
0.99993578158319,0.0010704652790637609,1.0000367760658264,1.0013444423675537,0.9896053671836853,0.011739075183868408,0.0010705340270641202,4,0.015625,0.010431408882141113,-7.156850894868463,59.3139794809597,50,16,17.092214763214724,0.0005133142658308441,1,4.0,4,1
0.9994003181345761,0.0008141295723957943,0.9993413686752319,1.0012284517288208,0.9977537393569946,0.003474712371826172,0.0008146180840880683,0,0.0,0.0,0.2546666771002969,-0.933352512555083,23,10,0.0,0.00043016976001215916,5,1.2,2,2
0.9999780883081257,0.00012302736171371237,0.9999767243862152,1.0004003047943115,0.9996816515922546,0.0007186532020568848,0.0001230300575104238,5,0.01953125,0.0002950727939605713,0.32161627907347917,0.429138975313212,39,7,3.242454283345302,0.00010087630328010111,12,1.4166666666666667,3,0
0.9999524010388798,0.00012091253224552737,0.9999805978272964,1.000129467060647,0.9994578452686379,0.0006716217920091916,0.00012091828783040852,16,0.0625,0.0005227525586585235,-2.02374019985905,4.7392907533696675,20,20,9.23633276209717,6.119762719969782e-05,6,3.6666666666666665,14,2
1.000487073790282,0.0008691872970190572,1.0006530284881592,1.0017809867858887,0.9966297149658203,0.005151271820068359,0.0008687641447742009,18,0.0703125,0.004023313522338867,-1.498547991109067,2.7583798954217205,22,26,8.284342890569162,0.0005203719232596603,7,3.5714285714285716,14,2
0.9998525453265756,0.0004140568379337102,0.9998897612094879,1.0011323690414429,0.9987533688545227,0.002379000186920166,0.00041411790155364297,4,0.015625,0.00113639235496521,-0.02333590296549908,-0.3412572403521543,58,6,2.972829544170672,0.0004358847935994466,20,1.1,2,2
0.9998632846400142,0.0014807096701429903,1.0001299381256104,1.0020519495010376,0.9912341237068176,0.01081782579421997,0.00148091213357844,9,0.03515625,0.008895814418792725,-3.126529304816373,12.718747753115643,25,6,12.174399182319787,0.0006868633569455614,4,2.5,3,0
0.9991327682510018,0.0007451667834646522,0.9989427924156189,1.0011448860168457,0.9976726770401001,0.0034722089767456055,0.0007458135766771805,0,0.0,0.0,0.5776532301852125,-0.3554035712012422,21,6,0.0,0.0004213127435422411,3,1.0,1,2
0.9996955452952534,0.001460136897299477,0.9999754130840302,1.0021135807037354,0.9914442300796509,0.010669350624084473,0.0014605815782326361,12,0.046875,0.008531183004379272,-3.1206308409238384,12.839819382537282,21,7,11.320804661496133,0.0006949190999947342,3,4.0,4,0
0.9999993271045226,7.993276755203237e-05,1.0000028010408313,1.0002344394257747,0.9997211959594015,0.0005132434663732699,7.993282133846635e-05,7,0.02734375,0.00028160508142982543,-0.3473942211146071,0.6536179435790657,33,7,5.180325124325713,5.901300312333789e-05,14,1.3076923076923077,3,2
0.9996645792853087,0.000510072579819845,0.99968221783638,1.0006937980651855,0.9977714419364929,0.002922356128692627,0.000510243726135132,8,0.03125,0.001910775899887085,-0.46533906930529345,0.1912448290669171,49,8,4.647450896295468,0.00046554125991522094,13,1.4615384615384615,3,2
0.9998500009533018,0.0013872837262160547,1.000028133392334,1.0030368566513062,0.9917418956756592,0.011294960975646973,0.0013874918486706568,11,0.04296875,0.008286237716674805,-3.713934014577422,16.748783287480098,32,7,10.235999516288084,0.0007705440708235199,3,3.6666666666666665,4,0
1.0014185088220984,0.006731283294272861,1.0001246929168701,1.0127030611038208,0.9884068965911865,0.024296164512634277,0.0067217484348181455,0,0.0,0.0,0.2605027882050885,-1.4118543864171587,0,0,0.0,0.0006352882759243834,1,1.0,1,1
1.0019184504635632,0.004132351141320177,1.003121554851532,1.0083763599395752,0.9895260334014893,0.018850326538085938,0.004124438610156584,24,0.09375,0.013595521450042725,-1.0989039818635733,0.421666233110888,1,240,27.99082197983915,0.0005400716089734844,3,8.0,12,1
1.002915344433859,0.006119850172869321,1.005318522453308,1.013337254524231,0.9891139268875122,0.02422332763671875,0.006102060564567339,35,0.13671875,0.0162045955657959,-0.9726245161986077,-0.3701020315477064,1,250,29.444350539762038,0.0005805639659657198,1,0.0,0,1
1.000018538441509,0.00048603754445465035,1.0000360012054443,1.0011144876480103,0.9988085627555847,0.002305924892425537,0.0004860285342430966,6,0.0234375,0.0012274384498596191,-0.15947702636728978,-0.5045877808749264,32,7,3.632204822311265,0.0003845392488965801,17,1.5,4,2
0.9996548222843558,0.0014015471716257327,0.9997912049293518,1.0022817850112915,0.9912333488464355,0.011048436164855957,0.001402031121525523,9,0.03515625,0.00855785608291626,-3.193709957204589,13.295986803402414,26,9,11.607740439534359,0.0006773644802617092,3,3.6666666666666665,4,0
0.9999048579484224,0.0001461561125236528,0.99989452958107,1.0004011392593384,0.9995033740997314,0.0008977651596069336,0.00014617001943918138,2,0.0078125,0.000391155481338501,0.6192490889413258,0.674315810179789,31,8,3.912649343729329,0.00010957858141730814,8,1.0,1,0
0.9999698956962675,0.001137823981298374,1.00006765127182,1.003355622291565,0.9928065538406372,0.010549068450927734,0.001137858235728307,7,0.02734375,0.007261097431182861,-2.8102973104450926,14.99953952621646,34,7,10.179205900655761,0.0007075779578265022,4,2.25,4,0
1.0011836062185466,0.00046970916108012587,1.0012169480323792,1.0023492574691772,0.9999774694442749,0.0023717880249023438,0.0004691538676449261,10,0.0390625,0.001239478588104248,-0.1747165157374554,-0.14393546854441164,50,7,2.991486818097109,0.0004698463514739392,20,1.3,3,2
1.0000861398875713,0.000498890650657198,1.0000927448272705,1.0025639533996582,0.9983962774276733,0.004167675971984863,0.0004988476799741298,5,0.01953125,0.001696467399597168,0.3960711293738138,1.8819365768240557,42,7,4.031107029538661,0.000447996457417806,13,1.1538461538461537,2,2
1.000153283122927,0.002236444088952959,1.0004844069480896,1.0055568218231201,0.9937778115272522,0.01177901029586792,0.002236101332357554,20,0.078125,0.006706595420837402,-0.7549653404879473,0.19557401472869307,7,163,11.438371691923312,0.0006062692286921482,4,1.3333333333333333,2,1
1.0003278974909335,0.00042461127317816756,1.0003197193145752,1.0023263692855835,0.9989831447601318,0.00334322452545166,0.0004244720898449361,6,0.0234375,0.0013365745544433594,0.3025636921045394,1.4012311586806137,64,6,3.3302866173259558,0.00045697735805137486,15,1.0666666666666667,2,2
1.0008021590765566,0.00589877683056494,0.9989318251609802,1.015696406364441,0.9935460686683655,0.02215033769607544,0.005894048865769596,0,0.0,0.0,1.1628293811087134,0.21483976143606576,0,0,0.0,0.0005532554551666858,0,0.0,0,1
0.9993052261415869,0.0009843753651220376,0.9994379878044128,1.0015043020248413,0.9964805245399475,0.005023777484893799,0.0009850597588914902,7,0.02734375,0.002957463264465332,-0.3585919104175913,-0.5229121912063643,21,11,7.6019048041284485,0.0004231590850680482,12,2.25,8,2
1.0000156909227371,0.000624821792112949,1.0000134110450745,1.0016562938690186,0.9981920719146729,0.003464221954345703,0.0006248119882363164,8,0.03125,0.0018213391304016113,-0.13867014554236887,0.12993499293197486,22,6,4.801226604143672,0.00042876636280733,9,2.0,6,2
1.0000526206567883,0.0001504987554698804,1.0000600218772888,1.000887393951416,0.9996075630187988,0.0012798309326171875,0.00015049083654322085,6,0.0234375,0.00045245885848999023,0.5764368765286608,2.834513240458736,20,6,4.424559829658057,0.00011155862434237612,10,1.3333333333333333,2,0
0.9999798963268919,0.00011374087076707093,1.0000008940537914,1.0004095958435797,0.9994878258363851,0.0009217700071946222,0.00011374315742232604,12,0.046875,0.0005130682174063761,-2.100333952945459,7.277693482387976,27,11,8.727759651265863,6.2346991158382e-05,7,1.6666666666666667,3,2
1.0000109404791147,0.00012421651450002683,1.0000073313713074,1.0003626346588135,0.9996204376220703,0.0007421970367431641,0.00012421515552671206,7,0.02734375,0.00038689374923706055,-0.2908440529867768,0.27825102452331496,61,7,3.527382103929702,0.00012600328408035578,12,1.3333333333333333,3,0
0.999949915567413,0.0015317342221286803,1.000101387500763,1.0059385299682617,0.9921549558639526,0.013783574104309082,0.0015318109420105416,10,0.0390625,0.007946431636810303,-2.5956868393968393,11.46135270619729,20,8,9.288274179943947,0.0007962189468682981,3,4.0,4,0
0.9996738871559501,0.0013070444060442959,0.999833345413208,1.0014328956604004,0.991222083568573,0.010210812091827393,0.0013074707890618291,10,0.0390625,0.00861126184463501,-3.9420899426332854,18.68220535746159,22,53,12.246454125036529,0.0006760615928500306,3,3.3333333333333335,4,0
1.0000003939774158,7.15140807960578e-05,1.0000112957445042,1.000149021542435,0.9997294390675597,0.00041958247487516864,7.151405262113615e-05,17,0.06640625,0.0002818566769444697,-1.0099342376488194,1.428530107810066,38,10,5.201744136694639,5.95112482333697e-05,9,2.7777777777777777,4,2
